L.Ankle	L.Ankle	L.Ankle	L.Ankle.Med	L.Ankle.Med	L.Ankle.Med	L.ASIS	L.ASIS	L.ASIS	L.Heel	L.Heel	L.Heel	L.Knee	L.Knee	L.Knee	L.Knee.Med	L.Knee.Med	L.Knee.Med	L.Shank	L.Shank	L.Shank	L.Thigh	L.Thigh	L.Thigh	L.Toe	L.Toe	L.Toe	R.Ankle	R.Ankle	R.Ankle	R.Ankle.Med	R.Ankle.Med	R.Ankle.Med	R.ASIS	R.ASIS	R.ASIS	R.Heel	R.Heel	R.Heel	R.Knee	R.Knee	R.Knee	R.Knee.Med	R.Knee.Med	R.Knee.Med	R.Shank	R.Shank	R.Shank	R.Thigh	R.Thigh	R.Thigh	R.Toe	R.Toe	R.Toe	V.Sacral	V.Sacral	V.Sacral	FRAMES	TIME
X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	X
-0.039343	0.490814	0.117123	-0.003631	0.409996	0.123614	0.140894	0.413443	1.035857	-0.100683	0.436123	0.077268	0.05083	0.460927	0.529481	0.07212	0.36213	0.494647	0.053091	0.462391	0.361385	0.1473	0.428042	0.677557	0.161336	0.487783	0.053789	-0.031643	0.09345	0.109846	0.033126	0.159422	0.12158	0.134519	0.141908	1.032158	-0.078257	0.162092	0.085811	0.023145	0.110481	0.521572	0.057377	0.206533	0.500448	0.04253	0.111185	0.343696	0.121487	0.136908	0.633965	0.160871	0.05505	0.053403	-0.090939	0.282123	1.014587	599	1.993333
-0.039345	0.49084	0.117114	-0.00363	0.409969	0.123588	0.140883	0.413432	1.035851	-0.100684	0.436184	0.077287	0.050795	0.460909	0.52951	0.072168	0.362123	0.494747	0.053094	0.462381	0.361391	0.147313	0.428057	0.677604	0.161335	0.487797	0.053764	-0.031629	0.093436	0.109796	0.033104	0.159428	0.121641	0.134542	0.141887	1.03216	-0.078272	0.162085	0.085806	0.023178	0.11049	0.521581	0.057483	0.206461	0.50047	0.04253	0.111152	0.343745	0.121587	0.136917	0.63407	0.160879	0.055054	0.0534	-0.09089	0.282109	1.014582	600	1.996667
-0.039351	0.490872	0.117118	-0.003665	0.409977	0.123555	0.140884	0.413429	1.035873	-0.100652	0.436159	0.077269	0.050821	0.460966	0.529521	0.07215	0.362114	0.494661	0.053056	0.462362	0.361382	0.147294	0.428045	0.677572	0.161342	0.487778	0.053769	-0.031628	0.093427	0.109813	0.033105	0.159428	0.121601	0.1346	0.141838	1.032211	-0.078286	0.162131	0.085851	0.023172	0.110461	0.521522	0.05748	0.206507	0.50049	0.042513	0.111162	0.343701	0.12162	0.136852	0.634047	0.160875	0.055031	0.053397	-0.090922	0.282097	1.014565	601	2
-0.039333	0.490851	0.117131	-0.003639	0.409976	0.123552	0.140882	0.413439	1.035841	-0.100713	0.43615	0.077354	0.050793	0.460936	0.529497	0.072139	0.36207	0.494733	0.053068	0.462405	0.361392	0.147318	0.428044	0.677592	0.161353	0.487777	0.053757	-0.031619	0.093447	0.109819	0.033103	0.159455	0.121615	0.134566	0.141874	1.032175	-0.078251	0.162081	0.08574	0.023129	0.110456	0.521586	0.057426	0.206489	0.500465	0.042534	0.111164	0.343718	0.121651	0.136957	0.634027	0.160881	0.055062	0.05339	-0.090917	0.282059	1.014603	602	2.003333
-0.039339	0.490843	0.117118	-0.003666	0.409995	0.123562	0.140882	0.41342	1.035843	-0.100678	0.436165	0.077295	0.05079	0.460939	0.529517	0.072074	0.362155	0.494658	0.053064	0.462377	0.361401	0.147294	0.428078	0.677595	0.16135	0.487753	0.053759	-0.031617	0.093456	0.109817	0.033011	0.159383	0.12159	0.134578	0.141878	1.032178	-0.078278	0.162116	0.085839	0.023115	0.110399	0.521599	0.057323	0.206495	0.500424	0.042559	0.111158	0.343738	0.121573	0.136892	0.634101	0.160886	0.055057	0.053398	-0.0909	0.282044	1.014565	603	2.006667
-0.039352	0.490849	0.117114	-0.003614	0.409961	0.123564	0.140884	0.413465	1.035845	-0.100676	0.436153	0.07723	0.050789	0.460918	0.529525	0.07214	0.362103	0.494705	0.053044	0.462384	0.36139	0.147303	0.428021	0.677588	0.161324	0.487772	0.053774	-0.031621	0.093443	0.109827	0.033118	0.15946	0.121646	0.134602	0.141884	1.032199	-0.078237	0.162073	0.08575	0.023186	0.110444	0.521563	0.057351	0.206497	0.500432	0.042548	0.111191	0.343737	0.12178	0.136865	0.634184	0.160897	0.055055	0.053394	-0.090893	0.282039	1.01457	604	2.01
-0.039343	0.490838	0.117111	-0.003628	0.409987	0.123539	0.140896	0.413467	1.035866	-0.100671	0.436179	0.077302	0.050782	0.460908	0.529507	0.072142	0.362102	0.49469	0.05304	0.462423	0.361403	0.147276	0.428058	0.67757	0.161329	0.487784	0.053761	-0.031636	0.093412	0.109825	0.033109	0.159441	0.121621	0.134628	0.141838	1.032176	-0.078264	0.162066	0.085782	0.023215	0.110478	0.521542	0.057392	0.206464	0.500451	0.042551	0.111176	0.343709	0.121614	0.136777	0.634016	0.160892	0.055041	0.053406	-0.090877	0.28203	1.014588	605	2.013333
-0.039342	0.49084	0.117099	-0.00364	0.409944	0.123531	0.140885	0.413481	1.035864	-0.100693	0.436172	0.077279	0.05078	0.460896	0.529534	0.072241	0.361982	0.494759	0.053048	0.462395	0.361396	0.147282	0.428058	0.677593	0.161333	0.487783	0.053768	-0.031632	0.093411	0.10984	0.033106	0.159461	0.121605	0.134644	0.141848	1.032169	-0.078277	0.162088	0.085792	0.0232	0.110473	0.521581	0.057417	0.206496	0.500451	0.042562	0.111136	0.343722	0.121515	0.136901	0.633987	0.160902	0.055062	0.053406	-0.09086	0.281996	1.014572	606	2.016667
-0.039351	0.490825	0.117108	-0.00363	0.409969	0.123601	0.140896	0.413461	1.035832	-0.100703	0.43618	0.077239	0.050784	0.460892	0.529498	0.072152	0.362056	0.494723	0.053045	0.462379	0.361402	0.147291	0.428021	0.67758	0.161351	0.487784	0.05375	-0.031642	0.093399	0.10982	0.033111	0.159428	0.121642	0.134615	0.141869	1.032174	-0.078269	0.162085	0.085781	0.023201	0.110479	0.521558	0.05736	0.206481	0.500441	0.042549	0.111143	0.343723	0.121598	0.136836	0.634067	0.160889	0.055058	0.053421	-0.090844	0.281931	1.014543	607	2.02
-0.039344	0.490835	0.117088	-0.00365	0.409959	0.123655	0.140871	0.413479	1.035863	-0.100678	0.436127	0.077248	0.050785	0.460898	0.529522	0.072166	0.36204	0.494712	0.053045	0.462374	0.361394	0.147265	0.428026	0.677566	0.161342	0.487769	0.053746	-0.031632	0.093386	0.1098	0.033074	0.159477	0.121623	0.134629	0.141855	1.032156	-0.07829	0.1621	0.085835	0.023185	0.110441	0.521588	0.057427	0.206493	0.5005	0.042542	0.111148	0.343725	0.121603	0.136886	0.634016	0.160868	0.055081	0.053393	-0.090862	0.282003	1.014568	608	2.023333
-0.039368	0.490838	0.117127	-0.003658	0.40998	0.12361	0.140875	0.413447	1.035838	-0.100664	0.436164	0.077259	0.050766	0.460904	0.529519	0.0722	0.362018	0.494731	0.053039	0.462363	0.3614	0.147273	0.428035	0.677584	0.161328	0.487801	0.053769	-0.031631	0.09344	0.109811	0.033085	0.159446	0.12165	0.134656	0.141888	1.032158	-0.078234	0.162047	0.08571	0.02319	0.110388	0.521617	0.057464	0.20647	0.500437	0.042595	0.111165	0.343755	0.121587	0.136915	0.634084	0.160904	0.055043	0.053391	-0.09083	0.282014	1.01456	609	2.026667
-0.039361	0.490817	0.117126	-0.003649	0.409997	0.12352	0.140894	0.413472	1.035838	-0.100694	0.43611	0.077233	0.050794	0.460878	0.529494	0.07215	0.362047	0.494679	0.053013	0.462403	0.36142	0.147266	0.428065	0.677583	0.161354	0.487777	0.053771	-0.031636	0.093414	0.109842	0.033108	0.15948	0.12168	0.134677	0.141886	1.032171	-0.078264	0.162081	0.085749	0.023158	0.110433	0.521555	0.057389	0.206511	0.500448	0.042521	0.111177	0.343688	0.121391	0.136646	0.63396	0.160876	0.055037	0.053407	-0.090816	0.281865	1.014516	610	2.03
-0.039353	0.49083	0.117096	-0.003676	0.409978	0.123642	0.140856	0.413449	1.035836	-0.100674	0.436131	0.077257	0.050762	0.460912	0.529514	0.072235	0.36199	0.49477	0.053021	0.462377	0.36139	0.14727	0.428069	0.677581	0.161337	0.487778	0.053774	-0.031638	0.093418	0.10983	0.033107	0.159464	0.121638	0.134643	0.141871	1.032176	-0.078276	0.162082	0.085791	0.023195	0.110431	0.521531	0.057475	0.206502	0.500455	0.042561	0.111165	0.343711	0.121622	0.136814	0.634046	0.160889	0.055047	0.053403	-0.090812	0.281882	1.014498	611	2.033333
-0.03937	0.490812	0.117101	-0.003639	0.40997	0.12356	0.14085	0.41346	1.035842	-0.10069	0.436155	0.077252	0.05075	0.460915	0.529494	0.072061	0.362134	0.494657	0.053034	0.462367	0.361381	0.147277	0.428033	0.677563	0.161351	0.487773	0.053779	-0.031634	0.093419	0.109841	0.033126	0.15943	0.121623	0.134677	0.141868	1.032158	-0.078253	0.162068	0.085774	0.023224	0.11043	0.521588	0.057353	0.206535	0.500415	0.042555	0.111151	0.343737	0.121587	0.136823	0.633985	0.160877	0.055067	0.053419	-0.090874	0.281894	1.014571	612	2.036667
-0.039346	0.490859	0.117102	-0.003688	0.409969	0.123511	0.140889	0.413495	1.035828	-0.100692	0.436099	0.077249	0.050758	0.460876	0.529536	0.072263	0.361963	0.494763	0.053026	0.4624	0.361387	0.147244	0.428019	0.677553	0.161356	0.487776	0.053768	-0.031625	0.09342	0.109794	0.033093	0.159403	0.121625	0.134655	0.141904	1.032137	-0.078287	0.162076	0.085796	0.023216	0.110439	0.521554	0.057417	0.206504	0.500473	0.042566	0.111163	0.3437	0.121605	0.136825	0.633998	0.160888	0.055051	0.053399	-0.090809	0.281882	1.014518	613	2.04
-0.039353	0.490827	0.11711	-0.003649	0.40994	0.12365	0.140861	0.413484	1.035791	-0.100703	0.436148	0.077252	0.050745	0.460891	0.52951	0.072222	0.361998	0.494801	0.053032	0.462356	0.361393	0.14728	0.428012	0.677607	0.161336	0.487786	0.053751	-0.031651	0.093419	0.10982	0.032998	0.159344	0.121625	0.134709	0.141849	1.032175	-0.078269	0.162077	0.085773	0.023256	0.110448	0.521577	0.057475	0.20645	0.500482	0.042561	0.111153	0.343712	0.121738	0.136768	0.634098	0.160885	0.055062	0.053416	-0.090833	0.281829	1.014532	614	2.043333
-0.039352	0.490847	0.117119	-0.003639	0.409971	0.123544	0.140878	0.41349	1.035836	-0.100672	0.436145	0.077237	0.050763	0.460883	0.529503	0.072165	0.362063	0.494701	0.05303	0.462372	0.361418	0.147284	0.428043	0.677594	0.161371	0.487762	0.053767	-0.031622	0.093424	0.109818	0.033095	0.159441	0.1216	0.134709	0.141845	1.032167	-0.078259	0.162073	0.085789	0.023245	0.110435	0.521567	0.057457	0.206493	0.500479	0.042588	0.111183	0.343722	0.121685	0.1368	0.634083	0.160898	0.05504	0.053429	-0.090815	0.281908	1.014574	615	2.046667
-0.039359	0.490811	0.117083	-0.003681	0.410066	0.123548	0.140868	0.413509	1.035802	-0.100648	0.436107	0.07723	0.050769	0.460891	0.529504	0.072184	0.361959	0.494731	0.05303	0.462389	0.361392	0.147265	0.428047	0.677573	0.161335	0.487764	0.053757	-0.031637	0.093464	0.109825	0.03313	0.159431	0.121614	0.134749	0.141878	1.032162	-0.078259	0.162061	0.08577	0.023247	0.110425	0.521497	0.057448	0.206443	0.500428	0.042601	0.111143	0.343735	0.121688	0.136673	0.63403	0.160871	0.05502	0.053393	-0.090809	0.281799	1.014546	616	2.05
-0.039354	0.490822	0.117103	-0.003639	0.409995	0.123585	0.140864	0.413483	1.035798	-0.100701	0.436144	0.077272	0.050767	0.460898	0.529535	0.07214	0.362018	0.494715	0.053038	0.462344	0.36141	0.147279	0.428044	0.677566	0.161348	0.487768	0.053756	-0.031632	0.093439	0.109832	0.033114	0.159414	0.121605	0.134743	0.141866	1.032175	-0.078269	0.162076	0.085795	0.023222	0.11037	0.521598	0.057472	0.206443	0.500473	0.042615	0.111165	0.343744	0.121406	0.136668	0.633907	0.160879	0.055031	0.053413	-0.090801	0.281829	1.014542	617	2.053333
-0.03935	0.490847	0.117127	-0.003623	0.410021	0.123582	0.140841	0.413472	1.035786	-0.100693	0.436127	0.077287	0.050785	0.460866	0.529489	0.072142	0.362029	0.494675	0.053018	0.462368	0.361383	0.14728	0.428023	0.677565	0.161332	0.487794	0.053783	-0.031629	0.09345	0.109825	0.033123	0.159414	0.121618	0.134761	0.141893	1.032205	-0.078254	0.162081	0.085741	0.023265	0.11043	0.52155	0.057438	0.206463	0.500393	0.042605	0.11115	0.34371	0.121447	0.136667	0.633887	0.160876	0.055059	0.053404	-0.090799	0.2818	1.014546	618	2.056667
-0.039371	0.490814	0.117108	-0.003654	0.409966	0.123605	0.140855	0.413512	1.035818	-0.100678	0.436157	0.077239	0.050779	0.460874	0.529495	0.072087	0.36207	0.494669	0.053012	0.462382	0.361363	0.147283	0.428016	0.67754	0.161322	0.487778	0.053772	-0.031615	0.093428	0.109817	0.033097	0.159456	0.121627	0.134726	0.141866	1.032148	-0.078288	0.162077	0.085803	0.023275	0.110379	0.52156	0.057443	0.20645	0.500438	0.042599	0.11115	0.343726	0.121663	0.136767	0.633992	0.160881	0.05507	0.053409	-0.090787	0.28176	1.01455	619	2.06
-0.039323	0.490837	0.117099	-0.003667	0.41005	0.12359	0.140864	0.413482	1.035795	-0.10066	0.436091	0.077253	0.050754	0.460875	0.529496	0.072156	0.36206	0.49471	0.053045	0.462371	0.361402	0.147286	0.428026	0.677528	0.161323	0.487771	0.053768	-0.031655	0.093459	0.109802	0.033111	0.159464	0.121586	0.134787	0.141831	1.032153	-0.078284	0.162057	0.085765	0.023286	0.110421	0.521545	0.057474	0.206504	0.500448	0.042595	0.111162	0.343695	0.121737	0.136751	0.634002	0.160872	0.055065	0.053395	-0.090787	0.281783	1.014548	620	2.063333
-0.039339	0.490835	0.11711	-0.003637	0.410026	0.123603	0.140822	0.413464	1.035807	-0.100678	0.436167	0.077264	0.050786	0.460856	0.529489	0.072092	0.362065	0.494644	0.05303	0.462339	0.361377	0.147291	0.427996	0.677543	0.161338	0.487784	0.053742	-0.031635	0.093432	0.109824	0.033086	0.159453	0.121567	0.134802	0.141836	1.032185	-0.078268	0.162097	0.085813	0.023258	0.110427	0.5216	0.057514	0.20645	0.500462	0.042571	0.111181	0.343697	0.121728	0.136899	0.634027	0.160888	0.055062	0.053397	-0.090792	0.281744	1.014549	621	2.066667
-0.039359	0.490809	0.117108	-0.003626	0.409982	0.123638	0.140865	0.413488	1.035808	-0.100674	0.436119	0.077227	0.050786	0.460866	0.529525	0.072201	0.361971	0.494736	0.053014	0.462349	0.361368	0.147295	0.427985	0.677544	0.161345	0.487756	0.053758	-0.031644	0.093445	0.109823	0.033105	0.159399	0.121625	0.134783	0.141861	1.032146	-0.078267	0.162123	0.085804	0.023268	0.110377	0.521581	0.057504	0.206454	0.500472	0.042618	0.11117	0.343716	0.121773	0.136729	0.63404	0.160896	0.055054	0.053407	-0.090838	0.281726	1.01456	622	2.07
-0.039365	0.490836	0.117103	-0.00364	0.409957	0.12358	0.140827	0.413493	1.035788	-0.10068	0.43614	0.077279	0.05079	0.460871	0.529519	0.072105	0.362084	0.494641	0.053017	0.462332	0.361385	0.147294	0.428051	0.677558	0.161332	0.487788	0.053772	-0.031655	0.093424	0.109838	0.033129	0.159431	0.121621	0.134839	0.141825	1.03216	-0.078274	0.162084	0.0858	0.023306	0.110348	0.521547	0.057535	0.206459	0.500479	0.042599	0.111176	0.343696	0.121807	0.136802	0.634066	0.160884	0.055047	0.053393	-0.090815	0.2817	1.014553	623	2.073333
-0.039373	0.490813	0.117098	-0.003658	0.409946	0.123556	0.140821	0.413513	1.035791	-0.10067	0.436129	0.077214	0.050788	0.460884	0.529518	0.072169	0.362045	0.494634	0.053054	0.462356	0.361384	0.147286	0.428029	0.677558	0.161328	0.487791	0.053793	-0.031642	0.093432	0.109848	0.03311	0.159447	0.121607	0.13481	0.141876	1.032126	-0.078257	0.162069	0.085762	0.023289	0.110349	0.521593	0.058423	0.206567	0.500875	0.042629	0.111144	0.343722	0.121732	0.136771	0.634036	0.16088	0.055035	0.053405	-0.090796	0.281737	1.01455	624	2.076667
-0.039362	0.490819	0.117116	-0.003667	0.409917	0.123585	0.140817	0.413511	1.035792	-0.100689	0.436148	0.077274	0.050765	0.460829	0.529485	0.072217	0.361967	0.494722	0.053048	0.462337	0.361387	0.147292	0.428033	0.677572	0.161319	0.487784	0.053771	-0.031633	0.093421	0.109832	0.033101	0.159451	0.121619	0.134821	0.141839	1.032155	-0.078289	0.162112	0.085848	0.023293	0.110392	0.521592	0.058454	0.20656	0.500908	0.042609	0.111173	0.343699	0.121525	0.136737	0.634047	0.16089	0.055029	0.053427	-0.090765	0.281695	1.014578	625	2.08
-0.039355	0.490811	0.117117	-0.00366	0.409979	0.123617	0.140823	0.413508	1.035802	-0.100694	0.436146	0.077242	0.050767	0.460846	0.529462	0.072115	0.362046	0.494596	0.053043	0.462359	0.361393	0.147313	0.428025	0.677513	0.161343	0.487776	0.053768	-0.031616	0.093412	0.109803	0.033142	0.159439	0.121645	0.134829	0.141841	1.032153	-0.078286	0.162078	0.085815	0.023316	0.110383	0.521525	0.057542	0.20644	0.500489	0.042627	0.111148	0.34371	0.121658	0.136776	0.633978	0.160885	0.055067	0.053415	-0.090771	0.281686	1.014524	626	2.083333
-0.03935	0.490824	0.1171	-0.003626	0.40996	0.12363	0.140823	0.413534	1.035796	-0.100692	0.436132	0.077216	0.050794	0.460844	0.529492	0.072123	0.36204	0.494632	0.052976	0.462315	0.361314	0.147304	0.42802	0.677553	0.161362	0.487774	0.053768	-0.031606	0.093411	0.109835	0.033102	0.15943	0.121616	0.134828	0.141859	1.032141	-0.078255	0.162064	0.085756	0.023319	0.110421	0.521551	0.058386	0.206598	0.500884	0.042654	0.111136	0.34371	0.121757	0.136776	0.634036	0.160893	0.055062	0.053414	-0.090784	0.281648	1.014552	627	2.086667
-0.039372	0.490791	0.117116	-0.00366	0.409931	0.123568	0.140807	0.413479	1.035774	-0.100689	0.436069	0.077205	0.050771	0.460834	0.529469	0.072207	0.361989	0.494661	0.053038	0.462341	0.36136	0.147326	0.428022	0.67755	0.161348	0.48778	0.053776	-0.031635	0.09345	0.109843	0.033099	0.15945	0.121622	0.134862	0.141852	1.032166	-0.078293	0.162134	0.085826	0.023265	0.110358	0.521512	0.057562	0.206479	0.500486	0.042616	0.11115	0.343696	0.121796	0.136793	0.634063	0.160875	0.055066	0.053411	-0.090756	0.281655	1.01455	628	2.09
-0.039381	0.490841	0.117115	-0.003647	0.409958	0.123535	0.140821	0.413513	1.035786	-0.100702	0.436131	0.077223	0.050802	0.460812	0.529527	0.072233	0.361953	0.494765	0.053066	0.462319	0.361383	0.147348	0.428001	0.677553	0.161346	0.48777	0.053749	-0.031635	0.093404	0.109811	0.033093	0.159446	0.121614	0.134869	0.141844	1.032148	-0.078282	0.16208	0.08581	0.023326	0.1104	0.521598	0.058499	0.206526	0.500944	0.042634	0.111152	0.343717	0.121834	0.136792	0.634083	0.160885	0.055041	0.053407	-0.090764	0.281646	1.014552	629	2.093333
-0.039349	0.490807	0.117102	-0.003651	0.409967	0.123568	0.14078	0.413501	1.035779	-0.100704	0.436119	0.07723	0.050797	0.460848	0.529488	0.072223	0.362005	0.494741	0.053045	0.462341	0.361401	0.147329	0.427997	0.677549	0.161345	0.487773	0.053766	-0.031606	0.09344	0.109812	0.033137	0.159469	0.121628	0.134852	0.141855	1.032146	-0.078273	0.16208	0.085796	0.023303	0.110341	0.521593	0.058538	0.206536	0.500932	0.042647	0.111128	0.343719	0.121777	0.136853	0.633988	0.160903	0.055039	0.0534	-0.090745	0.281628	1.014545	630	2.096667
-0.03936	0.490827	0.117106	-0.003661	0.409984	0.123575	0.140812	0.413521	1.035791	-0.100658	0.43615	0.077235	0.050808	0.460825	0.529523	0.072189	0.361987	0.494723	0.053045	0.462302	0.36136	0.147306	0.42797	0.677519	0.161342	0.487774	0.053756	-0.031614	0.09342	0.109853	0.033116	0.159478	0.121604	0.134861	0.141851	1.03215	-0.078235	0.162063	0.085702	0.023343	0.110353	0.521554	0.057536	0.206427	0.500445	0.04266	0.111138	0.343721	0.121935	0.1368	0.63408	0.16089	0.055087	0.0534	-0.090747	0.281605	1.014542	631	2.1
-0.039341	0.490807	0.117093	-0.003664	0.409945	0.123612	0.1408	0.413496	1.035789	-0.10067	0.436176	0.077277	0.050806	0.460819	0.529511	0.07214	0.362043	0.494668	0.053034	0.462318	0.361379	0.14732	0.427937	0.67755	0.16134	0.48781	0.053761	-0.031649	0.093418	0.109837	0.033097	0.159433	0.121623	0.13492	0.141846	1.032153	-0.078286	0.162109	0.085817	0.023361	0.110413	0.521544	0.058524	0.206538	0.500931	0.042621	0.111155	0.343672	0.121863	0.136818	0.634065	0.16088	0.055044	0.053402	-0.090735	0.281601	1.014553	632	2.103333
-0.039341	0.490831	0.117115	-0.003607	0.41004	0.123534	0.140818	0.41351	1.035778	-0.100708	0.436136	0.077307	0.050799	0.460818	0.529489	0.072219	0.361974	0.494671	0.053051	0.462328	0.361384	0.147319	0.427985	0.677548	0.161362	0.487776	0.053758	-0.031614	0.093435	0.10983	0.033116	0.159412	0.121639	0.134928	0.141804	1.032167	-0.078251	0.162086	0.085776	0.023318	0.110362	0.521525	0.057601	0.206403	0.500498	0.042636	0.111144	0.343694	0.121523	0.136748	0.633921	0.160883	0.055054	0.0534	-0.090757	0.281551	1.014558	633	2.106667
-0.039337	0.490844	0.117126	-0.003663	0.409945	0.123598	0.140809	0.413491	1.035766	-0.100691	0.436136	0.077266	0.050809	0.460812	0.529531	0.072198	0.361959	0.494716	0.053048	0.462319	0.361384	0.147308	0.427946	0.677527	0.161348	0.48778	0.053772	-0.031614	0.093447	0.109801	0.033099	0.159429	0.121665	0.134927	0.141824	1.03218	-0.078221	0.162032	0.085689	0.023358	0.110374	0.521535	0.057537	0.206443	0.50047	0.042613	0.11115	0.343699	0.121441	0.136714	0.633947	0.160884	0.055058	0.053421	-0.090732	0.281572	1.01454	634	2.11
-0.039363	0.490847	0.117134	-0.003609	0.409979	0.123546	0.140821	0.413519	1.035766	-0.100695	0.436133	0.077315	0.050821	0.460805	0.529533	0.0722	0.361989	0.494656	0.053052	0.462295	0.361384	0.147321	0.427947	0.677577	0.161336	0.487777	0.053764	-0.031644	0.093443	0.109836	0.033005	0.1594	0.12161	0.134939	0.141796	1.032163	-0.078267	0.162092	0.085804	0.023371	0.110392	0.521515	0.058472	0.206547	0.5009	0.042636	0.111142	0.343704	0.12183	0.136701	0.634042	0.160896	0.055047	0.053394	-0.090734	0.281578	1.014556	635	2.113333
-0.039358	0.490814	0.117135	-0.003618	0.409971	0.123526	0.140767	0.413497	1.035746	-0.100686	0.436129	0.077266	0.05081	0.460812	0.529519	0.072158	0.362	0.49465	0.053051	0.462321	0.361397	0.147316	0.427945	0.677541	0.161338	0.487772	0.053773	-0.031625	0.09341	0.109802	0.033139	0.159446	0.121606	0.134895	0.141849	1.032128	-0.078292	0.162104	0.085827	0.023352	0.110364	0.52155	0.058511	0.206516	0.500933	0.042585	0.111171	0.34369	0.121712	0.136724	0.633896	0.160888	0.055049	0.053379	-0.090723	0.281537	1.014546	636	2.116667
-0.039356	0.490801	0.117124	-0.003628	0.409948	0.123525	0.140822	0.413517	1.035742	-0.100682	0.436157	0.077274	0.050823	0.460791	0.529541	0.072193	0.362015	0.494627	0.05307	0.462326	0.361398	0.147301	0.427936	0.677564	0.161328	0.487774	0.053736	-0.031604	0.093404	0.109805	0.033103	0.159408	0.121616	0.134923	0.141825	1.032138	-0.078225	0.162073	0.08575	0.023349	0.110357	0.521571	0.057621	0.206445	0.500504	0.042657	0.11111	0.343732	0.121502	0.136746	0.634019	0.160904	0.055043	0.053419	-0.09073	0.281527	1.014524	637	2.12
-0.03934	0.490801	0.117125	-0.003656	0.409921	0.123634	0.140826	0.4135	1.035751	-0.100673	0.436148	0.077261	0.050799	0.46083	0.529509	0.072188	0.362031	0.494766	0.053037	0.462312	0.361361	0.147305	0.427925	0.67754	0.161341	0.487794	0.053767	-0.031621	0.093424	0.109815	0.033078	0.159484	0.121642	0.134927	0.141832	1.032144	-0.078279	0.162094	0.085824	0.023361	0.110364	0.521537	0.058569	0.206472	0.500935	0.042614	0.111137	0.343697	0.121875	0.136777	0.634092	0.160894	0.055029	0.053432	-0.090693	0.281535	1.014523	638	2.123333
-0.039346	0.490834	0.117147	-0.003639	0.409924	0.123618	0.140833	0.413513	1.035775	-0.100689	0.436139	0.077269	0.050779	0.46081	0.529512	0.072253	0.361948	0.494724	0.053058	0.462304	0.361391	0.14727	0.427964	0.677595	0.161328	0.487777	0.053768	-0.031648	0.093439	0.109829	0.033094	0.159465	0.121612	0.134917	0.141822	1.032131	-0.078285	0.162139	0.085815	0.023367	0.110382	0.521526	0.05757	0.206455	0.500447	0.042656	0.111128	0.343709	0.121869	0.136712	0.633961	0.16089	0.055044	0.053393	-0.090692	0.28151	1.014503	639	2.126667
