LAnkle	LAnkle	LAnkle	LAnkleMed	LAnkleMed	LAnkleMed	LASIS	LASIS	LASIS	LHeel	LHeel	LHeel	LKnee	LKnee	LKnee	LKneeMed	LKneeMed	LKneeMed	LShank	LShank	LShank	LThigh	LThigh	LThigh	LToe	LToe	LToe	RAnkle	RAnkle	RAnkle	RAnkleMed	RAnkleMed	RAnkleMed	RASIS	RASIS	RASIS	RHeel	RHeel	RHeel	RKnee	RKnee	RKnee	RKneeMed	RKneeMed	RKneeMed	RShank	RShank	RShank	RThigh	RThigh	RThigh	RToe	RToe	RToe	VSacral	VSacral	VSacral																			
X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z																				
-0.389858	0.501661	0.120445	-0.347363	0.424318	0.122374	-0.205982	0.388884	1.028096	-0.44856	0.444922	0.079638	-0.284791	0.46216	0.528258	-0.254211	0.365765	0.487785	-0.285345	0.472114	0.360762	-0.195385	0.430106	0.676094	-0.19226	0.512259	0.04177	-0.399585	0.139222	0.101607	-0.341922	0.213491	0.111951	-0.186614	0.118343	1.012864	-0.454496	0.206598	0.072355	-0.30224	0.1172	0.505186	-0.28384	0.221522	0.495131	-0.298689	0.144716	0.324507	-0.211199	0.150597	0.623258	-0.206983	0.111707	0.043173	-0.427228	0.238761	1.005761																			262	0.87
-0.389455	0.501636	0.120952	-0.346989	0.424233	0.122667	-0.205745	0.38823	1.028354	-0.44824	0.444773	0.080166	-0.282605	0.46273	0.528632	-0.252148	0.365796	0.487852	-0.283868	0.472315	0.360883	-0.193781	0.430368	0.676786	-0.192248	0.512267	0.04187	-0.399726	0.139219	0.101446	-0.3421	0.213545	0.111799	-0.186854	0.117909	1.01249	-0.454594	0.206613	0.072147	-0.302464	0.1171	0.505026	-0.284048	0.221267	0.494998	-0.298808	0.14458	0.324331	-0.211357	0.150319	0.622998	-0.207045	0.111749	0.043216	-0.42706	0.238123	1.005514																			263	0.873333
-0.389064	0.50157	0.121452	-0.346458	0.424223	0.123006	-0.205594	0.387595	1.028485	-0.447778	0.444502	0.080668	-0.280633	0.462775	0.528596	-0.249981	0.366098	0.487962	-0.282321	0.472505	0.360944	-0.192441	0.430269	0.677114	-0.192195	0.512286	0.041945	-0.399838	0.139163	0.101226	-0.342293	0.213452	0.111657	-0.186586	0.117349	1.012371	-0.454744	0.206536	0.071965	-0.302531	0.116757	0.504902	-0.284202	0.220979	0.494813	-0.298935	0.144441	0.324175	-0.211449	0.15004	0.622691	-0.207113	0.111764	0.043273	-0.42673	0.237434	1.005199																			264	0.876667
-0.388644	0.501498	0.122005	-0.346012	0.424195	0.123387	-0.205524	0.386958	1.028603	-0.447645	0.44455	0.081765	-0.278254	0.463357	0.528875	-0.247649	0.366226	0.487975	-0.280718	0.472719	0.361055	-0.191072	0.429986	0.677426	-0.192145	0.512322	0.042077	-0.399941	0.139155	0.101024	-0.34247	0.21363	0.111573	-0.186339	0.116707	1.012163	-0.454871	0.206517	0.071746	-0.302587	0.116425	0.504491	-0.284379	0.220794	0.494678	-0.299172	0.144306	0.323938	-0.211709	0.149714	0.622379	-0.207197	0.111828	0.043325	-0.426515	0.236946	1.005043																			265	0.88
-0.388151	0.50144	0.122649	-0.345428	0.424197	0.123805	-0.205403	0.386287	1.028778	-0.447292	0.44432	0.082485	-0.276054	0.463458	0.528947	-0.245338	0.366417	0.488099	-0.279036	0.472934	0.36119	-0.189572	0.429977	0.677939	-0.192083	0.512336	0.042196	-0.400052	0.139181	0.100789	-0.342654	0.213518	0.111401	-0.186184	0.116164	1.012013	-0.455022	0.206484	0.071539	-0.302729	0.116051	0.504433	-0.284618	0.220669	0.494496	-0.299283	0.144196	0.323751	-0.211708	0.14969	0.622311	-0.207235	0.111853	0.04339	-0.426325	0.236455	1.004865																			266	0.883333
-0.387639	0.501331	0.123303	-0.344867	0.424004	0.124367	-0.205263	0.385641	1.028888	-0.446668	0.444144	0.083047	-0.273548	0.463781	0.529108	-0.24321	0.366976	0.488102	-0.277282	0.473162	0.36126	-0.188117	0.429737	0.678271	-0.192017	0.512372	0.042329	-0.400218	0.139166	0.10061	-0.342859	0.213705	0.111235	-0.185629	0.115505	1.011952	-0.455136	0.206462	0.071335	-0.302926	0.11594	0.504174	-0.28482	0.220435	0.494285	-0.299435	0.144118	0.323586	-0.211937	0.149268	0.621891	-0.207317	0.111918	0.043462	-0.426314	0.236153	1.004729																			267	0.886667
-0.387136	0.501226	0.123918	-0.344209	0.423919	0.124783	-0.205062	0.385003	1.029123	-0.446401	0.443879	0.084109	-0.270951	0.464193	0.529439	-0.240497	0.367303	0.488384	-0.275462	0.473421	0.361371	-0.186494	0.429478	0.678745	-0.191989	0.512389	0.042496	-0.400328	0.139175	0.100336	-0.343058	0.213709	0.111031	-0.185445	0.114957	1.011719	-0.455263	0.206452	0.071117	-0.302869	0.115664	0.503946	-0.285862	0.220127	0.493796	-0.299609	0.143996	0.323343	-0.211973	0.148954	0.62154	-0.207396	0.111984	0.04353	-0.426124	0.235591	1.004438																			268	0.89
-0.386534	0.501098	0.124663	-0.343528	0.423836	0.125346	-0.204998	0.384414	1.02925	-0.446032	0.443668	0.085189	-0.2682	0.464476	0.529633	-0.237957	0.367635	0.488412	-0.273569	0.473664	0.361478	-0.184891	0.429206	0.679136	-0.191941	0.512445	0.042606	-0.400468	0.139192	0.100099	-0.343164	0.213757	0.110871	-0.185577	0.114485	1.011382	-0.455368	0.206433	0.0709	-0.303068	0.115523	0.503786	-0.286104	0.219961	0.493661	-0.299763	0.143945	0.323183	-0.212151	0.1487	0.62124	-0.20746	0.11199	0.043613	-0.425891	0.234993	1.004178																			269	0.893333
-0.385925	0.500883	0.125376	-0.342776	0.423569	0.12594	-0.20485	0.383732	1.029418	-0.445399	0.443313	0.08605	-0.2653	0.464946	0.529848	-0.235072	0.368006	0.488674	-0.271535	0.473996	0.361637	-0.183094	0.429191	0.679699	-0.191858	0.512464	0.042774	-0.400557	0.139186	0.099914	-0.343398	0.213857	0.110781	-0.185153	0.113856	1.011174	-0.455495	0.206407	0.070668	-0.303226	0.115367	0.50349	-0.285984	0.219773	0.493589	-0.299986	0.143821	0.322857	-0.212328	0.148613	0.620941	-0.207538	0.112067	0.043691	-0.425665	0.234361	1.003938																			270	0.896667
-0.38524	0.500676	0.12619	-0.342019	0.423444	0.126447	-0.204805	0.383045	1.029536	-0.444823	0.442966	0.087095	-0.262275	0.465287	0.530101	-0.232276	0.368466	0.488833	-0.269465	0.474209	0.361738	-0.181156	0.429096	0.68027	-0.191803	0.512496	0.042886	-0.400771	0.139186	0.099756	-0.343556	0.213886	0.110694	-0.184677	0.113246	1.011021	-0.455601	0.206419	0.070435	-0.303291	0.115051	0.503369	-0.285964	0.219528	0.493566	-0.300118	0.143738	0.322641	-0.212222	0.148326	0.620833	-0.207611	0.11213	0.043742	-0.425418	0.233806	1.003627																			271	0.9
-0.384537	0.500436	0.12698	-0.341172	0.423163	0.127081	-0.204809	0.382537	1.029636	-0.444295	0.442631	0.0883	-0.259158	0.465652	0.530286	-0.229473	0.368952	0.488908	-0.267336	0.474449	0.361851	-0.179119	0.429306	0.680789	-0.191753	0.512516	0.043017	-0.400901	0.1392	0.099546	-0.343768	0.213937	0.110523	-0.184581	0.112788	1.010621	-0.455745	0.206358	0.070228	-0.303399	0.11487	0.503003	-0.286138	0.219369	0.49338	-0.300269	0.143722	0.322397	-0.211531	0.148278	0.621174	-0.207666	0.112162	0.043824	-0.425247	0.233278	1.003388																			272	0.903333
-0.383794	0.500188	0.127837	-0.340246	0.422844	0.12764	-0.204799	0.381917	1.029727	-0.443737	0.442128	0.089558	-0.255954	0.466153	0.530527	-0.226283	0.369424	0.489258	-0.265224	0.47468	0.362079	-0.17696	0.429344	0.681336	-0.191634	0.512537	0.043139	-0.400975	0.139174	0.099306	-0.343975	0.213939	0.110371	-0.184218	0.112231	1.010383	-0.455847	0.206399	0.070037	-0.303496	0.114601	0.502816	-0.28631	0.219194	0.493214	-0.300428	0.143662	0.32214	-0.215209	0.147538	0.618964	-0.20773	0.112209	0.043878	-0.424999	0.232709	1.00305																			273	0.906667
-0.383029	0.49992	0.128796	-0.339285	0.422626	0.128398	-0.204778	0.381414	1.029838	-0.443018	0.441771	0.09072	-0.252731	0.466595	0.530828	-0.223084	0.369786	0.489505	-0.263004	0.474975	0.362293	-0.174686	0.429216	0.681878	-0.19155	0.512576	0.043227	-0.401121	0.139191	0.099047	-0.344068	0.214076	0.110271	-0.183997	0.111794	1.010043	-0.455952	0.206374	0.069907	-0.303529	0.114342	0.502616	-0.286501	0.218958	0.493021	-0.30052	0.143555	0.321973	-0.215107	0.147433	0.618691	-0.20778	0.112214	0.043919	-0.424812	0.232124	1.002742																			274	0.91
-0.382216	0.499639	0.129741	-0.338355	0.42244	0.129127	-0.204762	0.380874	1.029918	-0.44244	0.441249	0.092145	-0.249403	0.467083	0.531086	-0.220002	0.370431	0.48967	-0.260656	0.47519	0.362516	-0.172637	0.428141	0.683199	-0.191467	0.51265	0.043421	-0.401235	0.139163	0.098986	-0.344237	0.214074	0.110074	-0.184006	0.111374	1.009637	-0.456074	0.206379	0.069716	-0.30359	0.114281	0.502272	-0.286723	0.21875	0.492854	-0.300686	0.143475	0.321748	-0.215205	0.147263	0.618539	-0.207875	0.112258	0.043973	-0.424586	0.231607	1.002396																			275	0.913333
-0.381368	0.499331	0.130734	-0.33732	0.422168	0.129894	-0.204731	0.380326	1.029997	-0.44168	0.440725	0.093627	-0.246073	0.467668	0.531271	-0.216612	0.37091	0.489999	-0.258351	0.475392	0.362768	-0.170144	0.427684	0.68379	-0.191339	0.512658	0.043567	-0.401353	0.139146	0.098782	-0.344367	0.213962	0.109974	-0.183764	0.110866	1.009266	-0.4561	0.206387	0.069553	-0.303554	0.114027	0.502168	-0.286884	0.218488	0.492712	-0.300789	0.143406	0.321557	-0.215599	0.14718	0.618002	-0.207936	0.112276	0.044008	-0.424366	0.230967	1.002027																			276	0.916667
-0.380491	0.498943	0.131846	-0.336192	0.421916	0.130757	-0.204682	0.379761	1.030057	-0.440859	0.44022	0.094956	-0.242699	0.468249	0.531555	-0.213499	0.371698	0.490228	-0.255963	0.475587	0.362962	-0.167562	0.427173	0.684399	-0.191239	0.512708	0.043734	-0.401417	0.13916	0.098571	-0.344571	0.21403	0.109832	-0.183187	0.110406	1.00899	-0.456105	0.206409	0.069165	-0.303678	0.113619	0.501951	-0.287115	0.218279	0.492594	-0.300871	0.143259	0.321379	-0.215441	0.147022	0.617829	-0.208	0.112315	0.044059	-0.424185	0.230431	1.001705																			277	0.92
-0.379586	0.498566	0.132919	-0.335109	0.421495	0.131669	-0.204713	0.379285	1.030088	-0.440151	0.439546	0.096608	-0.239652	0.468834	0.531591	-0.209907	0.372188	0.490584	-0.253537	0.475726	0.363279	-0.164759	0.426892	0.684968	-0.191089	0.512742	0.043965	-0.401557	0.139108	0.098348	-0.344666	0.213981	0.109735	-0.182849	0.109964	1.008698	-0.456181	0.206394	0.068979	-0.303689	0.113382	0.501771	-0.287252	0.218062	0.49242	-0.301006	0.143136	0.321187	-0.215781	0.146817	0.61746	-0.208054	0.11233	0.044076	-0.42401	0.229811	1.001367																			278	0.923333
-0.378613	0.498129	0.134103	-0.334033	0.421142	0.132619	-0.204757	0.378832	1.0301	-0.439201	0.438859	0.098141	-0.236308	0.469379	0.531895	-0.206743	0.372805	0.490835	-0.251035	0.475896	0.363534	-0.16195	0.426572	0.685629	-0.190961	0.512772	0.044214	-0.401623	0.139039	0.098213	-0.344849	0.214108	0.109603	-0.182737	0.109521	1.008259	-0.456195	0.206405	0.068712	-0.303789	0.113242	0.501599	-0.287444	0.217865	0.492282	-0.301123	0.142974	0.321033	-0.215092	0.146575	0.617647	-0.20812	0.112328	0.044083	-0.423782	0.229244	1.000988																			279	0.926667
-0.37767	0.497657	0.135286	-0.332748	0.420797	0.133504	-0.204724	0.378358	1.030103	-0.438315	0.438079	0.099642	-0.232829	0.469921	0.532178	-0.203305	0.373293	0.491087	-0.24855	0.476068	0.363839	-0.159089	0.426498	0.686383	-0.190805	0.512797	0.044369	-0.401671	0.139029	0.098018	-0.344988	0.214027	0.109518	-0.182354	0.109089	1.007926	-0.456293	0.206339	0.068598	-0.303787	0.112969	0.501418	-0.287559	0.217662	0.49216	-0.301205	0.142808	0.320891	-0.214639	0.146404	0.617649	-0.208175	0.112392	0.044144	-0.423515	0.228707	1.000584																			280	0.93
-0.376634	0.49718	0.136516	-0.331596	0.420383	0.134482	-0.204682	0.377992	1.030124	-0.437458	0.437414	0.101524	-0.22934	0.470501	0.532547	-0.199811	0.373795	0.491479	-0.245955	0.476254	0.364166	-0.156201	0.4263	0.687078	-0.190619	0.51277	0.044499	-0.401827	0.138991	0.09795	-0.345123	0.213972	0.10946	-0.182016	0.108762	1.007644	-0.456376	0.20629	0.068475	-0.303654	0.112666	0.501392	-0.287663	0.217417	0.492024	-0.301293	0.142662	0.320764	-0.214293	0.146286	0.617568	-0.208201	0.112372	0.044156	-0.423326	0.228156	1.00019																			281	0.933333
-0.375606	0.496719	0.137869	-0.330356	0.420006	0.135615	-0.20463	0.377529	1.030092	-0.436457	0.436518	0.103235	-0.225794	0.47106	0.532871	-0.196352	0.374285	0.491812	-0.24341	0.476387	0.364607	-0.153334	0.42606	0.687752	-0.190434	0.512756	0.04467	-0.401878	0.138961	0.097747	-0.345281	0.213912	0.109317	-0.181754	0.108391	1.007209	-0.456416	0.206248	0.068268	-0.303658	0.112487	0.501096	-0.287789	0.217135	0.491927	-0.301356	0.142435	0.320624	-0.214475	0.146018	0.617342	-0.208291	0.112404	0.044169	-0.423116	0.227648	0.999826																			282	0.936667
-0.374498	0.496145	0.139163	-0.329134	0.419446	0.136579	-0.204628	0.377116	1.030054	-0.4355	0.435618	0.105151	-0.222211	0.471566	0.533289	-0.193021	0.374737	0.492085	-0.240778	0.476422	0.364943	-0.150375	0.426067	0.688589	-0.190177	0.512765	0.044882	-0.401983	0.138902	0.09751	-0.345417	0.213822	0.109248	-0.181537	0.107992	1.006833	-0.456536	0.20621	0.06822	-0.303678	0.112215	0.501084	-0.287849	0.216837	0.491814	-0.301442	0.142288	0.320507	-0.214534	0.145958	0.617045	-0.208343	0.112391	0.0442	-0.42291	0.227049	0.999428																			283	0.94
-0.373404	0.495523	0.140564	-0.327845	0.418855	0.137708	-0.204548	0.376683	1.030039	-0.434515	0.434732	0.106944	-0.218577	0.472008	0.533636	-0.189502	0.375211	0.492635	-0.238085	0.476559	0.365469	-0.147524	0.425838	0.689302	-0.189926	0.512735	0.045068	-0.402048	0.138858	0.097374	-0.345525	0.21384	0.109135	-0.18108	0.107714	1.006489	-0.456623	0.206198	0.068057	-0.303578	0.111929	0.500776	-0.28798	0.216568	0.491684	-0.301483	0.14207	0.320368	-0.214534	0.14579	0.617068	-0.208393	0.112456	0.044264	-0.422677	0.226531	0.999021																			284	0.943333
-0.372263	0.494887	0.142002	-0.326669	0.418345	0.138804	-0.204532	0.376367	1.02998	-0.433357	0.433876	0.109144	-0.214713	0.472407	0.534347	-0.185926	0.375454	0.493062	-0.235504	0.476547	0.3659	-0.14471	0.425645	0.690101	-0.189652	0.512705	0.045318	-0.402185	0.138827	0.097172	-0.345673	0.213777	0.109024	-0.180901	0.107411	1.006013	-0.456725	0.206116	0.067934	-0.303594	0.111762	0.500611	-0.288019	0.216346	0.491623	-0.301222	0.141988	0.320337	-0.214341	0.145623	0.616703	-0.208443	0.112426	0.044239	-0.422411	0.226004	0.998578																			285	0.946667
-0.371128	0.494187	0.143404	-0.325264	0.417864	0.140039	-0.204457	0.376095	1.029919	-0.432161	0.43288	0.111069	-0.210795	0.47318	0.534987	-0.182556	0.376006	0.493387	-0.232775	0.47657	0.366376	-0.141816	0.425448	0.690905	-0.189271	0.512623	0.045525	-0.402313	0.138777	0.097113	-0.345792	0.213781	0.108961	-0.180655	0.107112	1.005607	-0.456786	0.206067	0.067779	-0.303499	0.111392	0.500613	-0.288068	0.216139	0.491479	-0.301305	0.141779	0.320148	-0.214337	0.14562	0.616673	-0.208479	0.112424	0.044232	-0.422138	0.225517	0.99817																			286	0.95
-0.369886	0.493453	0.144871	-0.32385	0.417107	0.141351	-0.204333	0.375726	1.029874	-0.431053	0.431833	0.113074	-0.207137	0.473584	0.535476	-0.179376	0.376346	0.493772	-0.229979	0.476453	0.366886	-0.139006	0.425158	0.691693	-0.188891	0.51255	0.045654	-0.402362	0.138764	0.096925	-0.34592	0.213697	0.108824	-0.17998	0.106754	1.005388	-0.456899	0.206021	0.067673	-0.303451	0.111189	0.500278	-0.288117	0.215956	0.491391	-0.301359	0.141672	0.320005	-0.214478	0.145355	0.616246	-0.208574	0.112458	0.044291	-0.421888	0.225116	0.997756																			287	0.953333
-0.368665	0.492687	0.146394	-0.322416	0.416431	0.14263	-0.204192	0.375402	1.029782	-0.429749	0.430619	0.115027	-0.203438	0.474014	0.536023	-0.175929	0.376706	0.494253	-0.227301	0.476349	0.367422	-0.136199	0.424908	0.692598	-0.188466	0.512441	0.045864	-0.402478	0.138651	0.096777	-0.346032	0.213666	0.108835	-0.179455	0.106438	1.005115	-0.456957	0.206034	0.067564	-0.303443	0.110986	0.500221	-0.288155	0.21572	0.491266	-0.301385	0.141476	0.319835	-0.214616	0.145153	0.61597	-0.208578	0.112433	0.044292	-0.421609	0.22467	0.99734																			288	0.956667
-0.367414	0.491834	0.147983	-0.320969	0.415771	0.143955	-0.204059	0.37514	1.02965	-0.428494	0.429483	0.117153	-0.199757	0.474471	0.536512	-0.172194	0.376857	0.495059	-0.22462	0.47619	0.367857	-0.133413	0.424535	0.693494	-0.188	0.512326	0.046063	-0.402551	0.138591	0.096649	-0.346119	0.213563	0.1087	-0.179411	0.10621	1.004628	-0.457019	0.205981	0.067417	-0.303315	0.110787	0.499983	-0.288211	0.215487	0.491145	-0.301331	0.141332	0.319762	-0.21436	0.145238	0.615954	-0.208687	0.112461	0.044378	-0.421337	0.224231	0.996974																			289	0.96
-0.366147	0.491023	0.149566	-0.319474	0.4151	0.145279	-0.203884	0.374893	1.029575	-0.427277	0.427953	0.119437	-0.196062	0.474779	0.537107	-0.168656	0.37702	0.495706	-0.22199	0.47572	0.368476	-0.130617	0.424166	0.694358	-0.187431	0.512203	0.04623	-0.402659	0.138534	0.096541	-0.346247	0.213558	0.108664	-0.179071	0.105914	1.004261	-0.457075	0.205946	0.067303	-0.303104	0.110365	0.499815	-0.288235	0.215238	0.49099	-0.30134	0.141199	0.319574	-0.214376	0.145081	0.615703	-0.208756	0.112494	0.044387	-0.421037	0.223775	0.996515																			290	0.963333
-0.364833	0.490156	0.151214	-0.31794	0.414316	0.146761	-0.203607	0.37471	1.029505	-0.425862	0.426766	0.121505	-0.19241	0.475032	0.537645	-0.165101	0.377189	0.496446	-0.219179	0.475597	0.369125	-0.127879	0.423684	0.695292	-0.186766	0.512055	0.046457	-0.402725	0.138503	0.096428	-0.346339	0.213522	0.108599	-0.17853	0.105646	1.004033	-0.457149	0.205942	0.067156	-0.302982	0.110254	0.499466	-0.288276	0.215044	0.490851	-0.301387	0.14111	0.319385	-0.214999	0.144975	0.615216	-0.208831	0.112493	0.044425	-0.420728	0.22348	0.996113																			291	0.966667
-0.363526	0.489298	0.152834	-0.316423	0.413496	0.148143	-0.203421	0.374412	1.029316	-0.424575	0.42563	0.123849	-0.188711	0.475326	0.538302	-0.161689	0.377181	0.497119	-0.216426	0.47541	0.369878	-0.125038	0.423453	0.696362	-0.185929	0.511876	0.046538	-0.402829	0.138435	0.096296	-0.34644	0.213486	0.108488	-0.178129	0.105458	1.003714	-0.457208	0.205841	0.067028	-0.302857	0.109942	0.499391	-0.288271	0.214821	0.490697	-0.301399	0.141015	0.319259	-0.213964	0.144854	0.615378	-0.208878	0.112545	0.044444	-0.420382	0.223131	0.99571																			292	0.97
-0.362156	0.48833	0.154463	-0.314853	0.412671	0.149596	-0.203016	0.374148	1.029253	-0.423119	0.424315	0.125745	-0.184963	0.475693	0.538985	-0.158226	0.37747	0.497887	-0.213655	0.475171	0.370578	-0.122302	0.42294	0.697232	-0.185075	0.511817	0.046726	-0.402967	0.138424	0.096219	-0.346602	0.213378	0.108406	-0.177846	0.105226	1.003286	-0.457304	0.205812	0.067031	-0.30267	0.109735	0.499274	-0.288237	0.214605	0.490555	-0.301393	0.140872	0.319106	-0.214382	0.144828	0.614809	-0.208949	0.112508	0.044473	-0.420067	0.222858	0.995313																			293	0.973333
-0.360757	0.487437	0.156146	-0.313343	0.411825	0.151027	-0.202725	0.373926	1.029141	-0.421626	0.423013	0.127877	-0.181359	0.475889	0.539541	-0.154845	0.377672	0.498672	-0.210853	0.475033	0.371342	-0.119606	0.422233	0.698138	-0.184099	0.511594	0.046823	-0.403013	0.138388	0.096093	-0.346662	0.213333	0.108343	-0.176615	0.104672	1.003243	-0.457527	0.20575	0.067125	-0.30262	0.109523	0.499214	-0.288224	0.214396	0.490466	-0.301012	0.140661	0.319072	-0.214	0.144418	0.614833	-0.208995	0.112493	0.044471	-0.419686	0.222512	0.994874																			294	0.976667
-0.359396	0.486426	0.157835	-0.311746	0.411043	0.152513	-0.202376	0.373727	1.029044	-0.420166	0.421626	0.129751	-0.177795	0.476045	0.540179	-0.151204	0.377563	0.499521	-0.208108	0.474775	0.371995	-0.116946	0.421622	0.699196	-0.183111	0.51147	0.047109	-0.403117	0.138304	0.095969	-0.346849	0.213264	0.108309	-0.17611	0.104332	1.002991	-0.457458	0.205782	0.066753	-0.302478	0.109238	0.499066	-0.288172	0.214221	0.490355	-0.300994	0.14052	0.31893	-0.213499	0.144302	0.614902	-0.209088	0.112564	0.044527	-0.419294	0.222231	0.994479																			295	0.98
-0.357937	0.485437	0.159533	-0.31005	0.410089	0.154132	-0.202042	0.373535	1.0289	-0.418598	0.420381	0.131712	-0.174223	0.476228	0.540853	-0.147921	0.377719	0.500235	-0.20534	0.474478	0.372846	-0.114418	0.421215	0.700354	-0.182061	0.511213	0.047439	-0.403169	0.138283	0.095837	-0.346964	0.213097	0.108208	-0.175391	0.104068	1.002878	-0.457492	0.205708	0.066603	-0.302402	0.109062	0.498747	-0.288145	0.214006	0.490157	-0.301055	0.140338	0.318782	-0.213105	0.144221	0.614826	-0.209119	0.112534	0.044543	-0.418929	0.222034	0.994125																			296	0.983333
-0.3564	0.484425	0.161292	-0.308411	0.409201	0.155657	-0.201694	0.373352	1.028754	-0.417039	0.419165	0.133654	-0.170645	0.476433	0.541584	-0.144229	0.377567	0.501282	-0.202515	0.474237	0.373632	-0.112058	0.420892	0.70143	-0.180915	0.510887	0.047921	-0.403276	0.138212	0.095729	-0.347038	0.213065	0.108116	-0.17481	0.103797	1.00267	-0.457535	0.2057	0.06649	-0.30207	0.108855	0.498602	-0.288147	0.213851	0.490098	-0.301047	0.140158	0.318616	-0.213376	0.144032	0.614374	-0.209178	0.112529	0.044569	-0.41846	0.221807	0.993691																			297	0.986667
-0.354842	0.483415	0.162969	-0.3066	0.408304	0.157138	-0.201261	0.373169	1.028631	-0.415322	0.417853	0.135457	-0.167396	0.476415	0.542167	-0.140953	0.377713	0.50217	-0.199706	0.473964	0.374586	-0.109447	0.419945	0.702396	-0.179573	0.510583	0.048592	-0.403374	0.138172	0.095548	-0.347092	0.212998	0.108104	-0.174512	0.103591	1.00239	-0.457609	0.20565	0.066485	-0.302003	0.108595	0.498622	-0.287991	0.213614	0.489945	-0.301083	0.140017	0.31849	-0.213142	0.14394	0.61416	-0.209245	0.112565	0.044605	-0.418071	0.22162	0.993404																			298	0.99
-0.353164	0.482426	0.164668	-0.304796	0.407245	0.158685	-0.200812	0.372897	1.028521	-0.413623	0.416702	0.137316	-0.163919	0.476579	0.542924	-0.137541	0.3775	0.502952	-0.196911	0.473697	0.375429	-0.107164	0.419665	0.703605	-0.178047	0.510173	0.049468	-0.403446	0.138121	0.095453	-0.347229	0.212888	0.108084	-0.17364	0.103262	1.002364	-0.457697	0.205628	0.06637	-0.301833	0.108451	0.498494	-0.287906	0.213473	0.489833	-0.301029	0.139811	0.318424	-0.212732	0.14377	0.614188	-0.209271	0.112516	0.044649	-0.417612	0.221435	0.992951																			299	0.993333
